EmpID,BiasInfluentialFactor,FitmentPercent
8464,YearsOfExperince,57.10565
4258,HighestDegree,77.18745
18910,,75.41039
6678,Gender,79.41345
3753,DegreeBranch,75.99453
11755,HighestDegree,91.98592
18137,Gender,75.841484
10336,DegreeBranch,82.3851
7617,Gender,73.460976
13204,,59.20154
22311,,59.822037
20097,YearsOfExperince,79.31393
11366,EmpScore,80.79857
5081,Gender,78.49625
12399,YearsOfExperince,81.5653
19962,,57.65236
3615,DegreeBranch,92.57477
8895,Gender,78.93788
3654,Gender,80.03243
20289,DegreeBranch,78.92901
24195,,55.969055
5449,EmpScore,89.73598
16759,,54.399254
11637,Gender,80.526924
11249,DegreeBranch,79.617645
14283,Gender,72.918976
10589,Gender,80.96573
2432,,56.513893
22712,Gender,78.41624
14973,,54.702675
11593,DegreeBranch,91.463745
16115,Gender,84.64391
18918,,84.57832
14872,,55.63268
18584,,56.32119
6145,Gender,78.865845
24220,,48.211853
15232,,52.546417
3631,Gender,81.51557
10541,DegreeBranch,87.35696
5147,DegreeBranch,76.274635
20245,,58.280594
14105,Gender,81.91637
8552,DegreeBranch,82.03225
9017,YearsOfExperince,79.820496
3085,Gender,82.555405
16765,YearsOfExperince,83.18598
8632,YearsOfExperince,77.8597
16486,YearsOfExperince,83.06188
13107,DegreeBranch,82.38338
18834,EmpScore,79.52144
8393,Gender,79.76413
11825,EmpScore,90.91302
9564,EmpScore,75.6303
23107,DegreeBranch,77.64095
20919,Gender,77.09215
10068,DegreeBranch,80.32141
22189,Gender,79.55684
18929,,61.787693
20005,EmpScore,79.91199
24047,CurrentCompanyType,92.80891
24237,DegreeBranch,90.076965
20838,,70.532936
13381,,42.437195
22702,Gender,83.03878
22040,YearsOfExperince,82.019966
14998,DegreeBranch,80.145775
15856,,47.271366
16037,,54.747078
13979,,56.945656
24255,YearsOfExperince,82.46007
12096,,75.38581
7496,,58.481236
17787,DegreeBranch,88.99629
20441,,55.67406
16750,Gender,81.92799
21000,,54.624126
7956,DegreeBranch,85.87922
15456,DegreeBranch,79.26289
20604,,84.770065
15136,,78.10533
9358,,49.81826
6994,EmpScore,87.89716
8929,YearsOfExperince,86.27096
12425,,82.66567
13210,DegreeBranch,75.056694
12429,,55.46415
14793,,82.728966
14483,,52.45461
2429,Gender,79.52343
21215,MartialStatus,83.26715
16051,,71.72181
10808,,50.03342
5777,YearsOfExperince,82.56102
12645,EmpScore,86.0381
2839,,54.105057
9605,Gender,82.52432
9056,Gender,87.09952
17429,,43.946774
12209,,58.405132
10238,DegreeBranch,83.88846
3938,,57.995945
12127,,59.476177
3739,YearsOfExperince,77.77286
6341,Gender,82.59528
24085,Gender,81.8876
12479,YearsOfExperince,60.01025
20935,,51.6173
22461,HighestDegree,89.522804
3657,DegreeBranch,93.16351
23445,,59.39413
19334,Gender,79.76315
11870,EmpScore,89.90088
23227,Gender,78.51934
15089,,59.38872
7493,,58.430126
2416,,58.313026
16780,Gender,81.892456
22506,Gender,79.23276
15179,DegreeBranch,88.66348
2426,YearsOfExperince,71.52958
18451,Gender,79.49958
21648,,57.207996
20127,YearsOfExperince,88.17558
19172,Gender,85.57119
14893,Gender,77.09333
16683,DegreeBranch,83.07025
17625,YearsOfExperince,83.39141
8257,Gender,85.29073
12451,Gender,84.32087
22766,,59.84455
22347,Gender,78.74589
11370,Gender,81.09602
16081,,80.43902
19303,,77.88122
15925,YearsOfExperince,83.06694
21365,DegreeBranch,84.856445
9466,DegreeBranch,90.07466
11723,DegreeBranch,61.146065
16457,,58.08708
5755,Gender,77.050285
2163,Gender,74.132774
12018,MartialStatus,86.41893
15784,Gender,83.0676
12823,,60.17279
3218,DegreeBranch,79.209694
15027,YearsOfExperince,83.45892
16104,,54.28483
5134,Gender,80.59062
4774,Gender,79.97945
19638,EmpScore,89.454254
19266,,55.30758
18006,,56.02256
4660,DegreeBranch,80.787674
23465,Gender,79.49446
20254,,49.954243
8495,DegreeBranch,85.88647
5966,YearsOfExperince,78.68722
14910,,77.538605
14022,Gender,81.83268
6852,DegreeBranch,92.09154
14576,YearsOfExperince,52.9074
22213,,61.882652
4285,YearsOfExperince,80.285614
12377,CurrentCompanyType,90.83111
11148,,62.251328
14318,DegreeBranch,78.459915
2933,YearsOfExperince,81.871025
24205,DegreeBranch,83.00458
3838,Gender,84.35406
8970,Gender,77.95391
12116,DegreeBranch,77.4657
4821,,57.173862
15744,,58.204277
17637,Gender,81.76498
8098,,57.594887
21894,,55.18246
19800,Gender,78.967354
12978,YearsOfExperince,83.97229
23269,HighestDegree,77.62515
11014,Gender,80.43632
10263,,79.292656
21454,,56.664864
22831,YearsOfExperince,59.31858
5463,Gender,78.42231
19259,,51.651882
15785,DegreeBranch,80.35821
18746,,65.92843
6720,,55.905853
3355,DegreeBranch,80.23893
13800,,54.185192
22300,YearsOfExperince,79.07347
9103,EmpScore,89.06585
12447,DegreeBranch,77.47077
22789,CurrentCompanyType,79.466965
24283,DegreeBranch,78.93504
14878,YearsOfExperince,75.03772
13680,MartialStatus,74.75848
23900,DegreeBranch,84.20908
9535,Gender,79.598434
17456,YearsOfExperince,86.96706
14822,YearsOfExperince,76.45092
16375,Gender,79.61287
20596,HighestDegree,84.34272
12554,,54.95343
13760,YearsOfExperince,83.234024
19580,Gender,78.93247
16111,YearsOfExperince,80.84727
15673,Gender,80.975136
18238,DegreeBranch,75.61233
12647,,83.23057
4225,CurrentCompanyType,58.18088
17049,,51.16426
21520,DegreeBranch,76.82997
16822,HighestDegree,81.50176
17174,DegreeBranch,77.72457
2761,DegreeBranch,91.49294
11315,DegreeBranch,94.16548
2086,,56.37379
19656,,55.966995
4677,Gender,83.21625
4606,Gender,81.10927
7548,YearsOfExperince,81.85103
10575,,75.507706
15045,,52.749317
15341,DegreeBranch,83.036476
4629,DegreeBranch,78.044426
20095,YearsOfExperince,82.939606
15202,,47.911186
7940,Gender,80.79971
23909,DegreeBranch,83.20748
24270,DegreeBranch,85.24548
5255,Gender,78.726265
11445,EmpScore,81.44502
10809,DegreeBranch,79.4285
3387,HighestDegree,77.89896
4661,,58.364273
18273,Gender,77.1197
14612,CurrentCompanyType,93.105354
15108,,56.571255
11918,EmpScore,77.23437
9713,,52.83216
16680,,77.22177
9765,HighestDegree,84.6065
18095,,82.93296
7746,Gender,76.32912
22298,Gender,79.05061
22116,,53.855526
14525,,54.556343
19125,DegreeBranch,78.37458
5616,Gender,77.12803
11917,,54.57045
9387,DegreeBranch,80.31333
9391,YearsOfExperince,79.69926
24017,,52.301258
2414,Gender,73.64777
16141,Gender,76.64089
12149,,89.80431
14824,YearsOfExperince,83.00318
24051,,85.93694
15119,,51.74495
7259,YearsOfExperince,81.99401
18555,,85.63954
19787,DegreeBranch,89.77798
23176,EmpScore,89.52136
10668,DegreeBranch,80.362144
16679,,77.452965
6900,YearsOfExperince,85.23612
2588,Gender,78.04531
21785,CurrentCompanyType,58.769157
14989,DegreeBranch,90.05835
23927,YearsOfExperince,75.353226
18684,CurrentCompanyType,89.394966
20165,Gender,79.842224
14757,DegreeBranch,83.38093
7101,DegreeBranch,73.069725
12985,,54.577385
10293,EmpScore,90.34659
11463,DegreeBranch,74.91675
20294,Gender,77.8979
7044,DegreeBranch,83.117455
21214,YearsOfExperince,91.89213
14956,Gender,82.01706
9209,DegreeBranch,83.912445
16002,DegreeBranch,80.979866
7160,DegreeBranch,78.57978
15311,EmpScore,88.01647
9898,,56.078644
8601,YearsOfExperince,80.70889
5264,,59.956837
4756,DegreeBranch,100.48184
19089,DegreeBranch,80.07409
15373,,54.161144
23778,LatestDegreeCGPA,79.02806
4830,HighestDegree,81.2104
4245,Gender,85.66166
15117,,80.94063
7243,HighestDegree,80.35157
13969,,56.21568
10410,CurrentCompanyType,51.870518
19385,,53.904236
17367,Gender,80.30669
17170,HighestDegree,78.27713
9839,YearsOfExperince,77.61333
12825,Gender,76.65995
6005,EmpScore,77.160446
6985,DegreeBranch,79.84274
12501,,45.132675
7440,DegreeBranch,58.60919
2290,EmpScore,91.91602
8483,YearsOfExperince,85.044655
19358,Gender,77.38748
12473,YearsOfExperince,88.40413
10671,Gender,76.17326
14520,Gender,77.37283
2735,,58.1072
5251,,51.404804
3666,DegreeBranch,79.68258
16199,Gender,79.89434
7659,,56.79831
18370,EmpScore,80.55167
15384,Gender,81.23342
12273,,77.78657
9662,Gender,78.48878
24214,DegreeBranch,83.33231
19037,Gender,78.96125
8414,DegreeBranch,85.68642
18063,YearsOfExperince,77.98122
3083,,56.51412
11024,,76.99868
19191,,57.269726
21324,,79.11699
8008,Gender,78.70362
4570,HighestDegree,81.70664
2865,,82.2037
17179,YearsOfExperince,79.94837
6817,EmpScore,95.1743
2095,DegreeBranch,84.234924
20431,HighestDegree,89.76594
15862,Gender,77.593636
9455,Gender,82.70146
12650,Gender,80.61952
8841,,82.96076
23669,Gender,82.203896
2115,,79.29738
20424,Gender,75.34862
23488,DegreeBranch,85.20637
9226,HighestDegree,83.190735
21521,Gender,77.711464
11673,,58.887676
16835,YearsOfExperince,84.97661
12135,,53.99314
5701,DegreeBranch,82.25627
8644,,79.04754
2261,YearsOfExperince,81.41277
18980,,55.89525
12299,,58.858063
3077,EmpScore,87.65514
5795,DegreeBranch,84.83817
24215,,56.594185
9524,YearsOfExperince,74.839645
18840,LatestDegreeCGPA,85.49248
13291,DegreeBranch,90.24593
6649,,58.49822
22705,Gender,77.45117
12308,EmpScore,77.56534
22218,HighestDegree,79.31142
6190,DegreeBranch,81.727455
9428,,59.997665
22679,YearsOfExperince,82.792
9562,,48.795483
10421,Gender,82.37247
12597,,75.916245
19696,DegreeBranch,87.94358
20635,HighestDegree,81.49723
17219,,53.934772
10613,DegreeBranch,83.07128
2612,DegreeBranch,82.49995
8462,YearsOfExperince,79.35443
8685,HighestDegree,85.540474
22745,HighestDegree,94.09868
13023,DegreeBranch,57.737263
18526,,57.77681
2663,DegreeBranch,75.84433
21401,,79.393684
15934,YearsOfExperince,77.85149
6780,DegreeBranch,79.45463
20246,YearsOfExperince,79.91492
23051,EmpScore,74.88513
6703,Gender,81.88388
6989,YearsOfExperince,54.655704
17272,,57.58472
17783,HighestDegree,78.02417
22102,CurrentCompanyType,78.32764
12044,YearsOfExperince,80.92156
11499,YearsOfExperince,81.96445
15561,,56.086475
20360,EmpScore,88.30371
19531,,78.89394
22610,,56.808414
20227,Gender,77.199814
14969,Gender,75.52707
5546,EmpScore,83.48652
7697,Gender,75.56891
8376,YearsOfExperince,88.301636
9933,,54.899845
21157,,50.918243
21425,Gender,80.287224
6542,Gender,79.710464
3280,,49.479626
14392,,80.84556
4440,DegreeBranch,79.693756
15037,YearsOfExperince,89.077515
22620,DegreeBranch,75.861565
6433,YearsOfExperince,88.81959
12586,YearsOfExperince,77.87899
16066,,82.85216
4541,DegreeBranch,81.87658
15724,Gender,84.88295
4568,DegreeBranch,77.40153
8125,Gender,80.93885
7568,DegreeBranch,80.9838
6075,,57.784973
11361,EmpScore,85.757454
4767,CurrentCompanyType,55.19028
9141,HighestDegree,79.24749
9984,Gender,78.89268
9773,,51.620747
12660,DegreeBranch,63.388214
16559,DegreeBranch,78.29543
3069,,53.793278
7743,YearsOfExperince,79.789406
2280,HighestDegree,82.52258
19960,Gender,77.93287
3516,EmpScore,79.930695
17494,YearsOfExperince,87.98805
20162,,63.97614
7877,,51.98252
22328,HighestDegree,73.45616
8478,DegreeBranch,80.035934
6483,EmpScore,82.231964
10960,YearsOfExperince,90.53029
2848,DegreeBranch,78.671776
11680,DegreeBranch,78.539734
14317,,58.91973
9008,YearsOfExperince,79.986595
19917,DegreeBranch,84.71553
8347,CurrentCompanyType,77.168274
9895,,49.410984
18497,DegreeBranch,83.48503
7039,Gender,78.71669
10275,,64.25701
4787,,49.200233
10361,YearsOfExperince,79.12457
4447,DegreeBranch,90.85864
17087,DegreeBranch,86.4382
6530,HighestDegree,81.27914
3349,,59.90383
2251,,52.544025
18007,HighestDegree,90.576836
11631,HighestDegree,87.1914
22674,Gender,76.53957
3887,DegreeBranch,82.027664
6267,Gender,81.03444
14293,,56.019485
17666,Gender,77.813126
18023,DegreeBranch,79.290344
5792,Gender,80.827965
12748,HighestDegree,83.29715
9546,Gender,81.454216
5682,YearsOfExperince,97.91561
10453,DegreeBranch,82.49652
20392,DegreeBranch,79.29179
20701,MartialStatus,84.092674
19035,DegreeBranch,84.0548
9057,,56.86736
15466,YearsOfExperince,81.79788
23266,Gender,76.67255
23629,YearsOfExperince,80.85692
23078,,62.698635
5333,Gender,81.644226
21456,Gender,76.977295
21532,YearsOfExperince,73.104225
17803,,60.13074
11438,YearsOfExperince,80.46588
19927,Gender,74.14938
6500,,54.533356
15038,YearsOfExperince,86.359825
10078,HighestDegree,79.385925
11992,Gender,77.19509
5352,,55.376072
9094,,60.50456
13105,CurrentCompanyType,53.444897
21830,Gender,80.85038
4554,DegreeBranch,85.50313
5831,,53.54693
14023,DegreeBranch,83.03726
19280,,52.80569
3922,DegreeBranch,78.38077
3210,DegreeBranch,84.55005
8231,YearsOfExperince,75.48733
19027,,83.40809
23864,DegreeBranch,77.72272
13750,,80.019966
15308,YearsOfExperince,84.26935
12792,,55.765213
8604,EmpScore,90.69126
15422,Gender,82.57667
19458,,48.583694
11317,,61.089684
16390,EmpScore,86.96473
20628,,51.994614
9842,YearsOfExperince,74.85126
13124,YearsOfExperince,80.83421
21808,HighestDegree,76.260635
14928,YearsOfExperince,78.00102
17762,Gender,71.366684
3266,,83.83487
11423,DegreeBranch,75.37681
19478,Gender,77.33152
3690,Gender,75.500206
14380,,57.419735
6218,,58.278896
19091,,54.198433
20929,,75.56387
14199,Gender,74.890755
20683,Gender,80.36603
2031,,82.97508
14421,,86.10363
22815,,61.05752
10411,DegreeBranch,97.6233
2407,HighestDegree,90.44
21779,DegreeBranch,82.127495
22522,Gender,77.99326
11133,YearsOfExperince,86.993774
13685,YearsOfExperince,76.88602
16443,,78.734245
20827,Gender,77.972015
6117,DegreeBranch,83.35361
17254,DegreeBranch,78.36508
14012,DegreeBranch,82.12862
19235,Gender,77.13866
21920,DegreeBranch,78.6856
11432,EmpScore,95.75098
4301,,52.272884
23417,EmpScore,82.466286
4572,YearsOfExperince,82.00061
6137,LatestDegreeCGPA,83.08514
12360,Gender,80.18674
16322,Gender,76.70875
17842,,61.992813
2913,DegreeBranch,80.44483
15482,CurrentCompanyType,75.875305
5194,Gender,79.63739
13958,YearsOfExperince,82.42211
10705,DegreeBranch,79.5297
22082,Gender,78.66247
14817,YearsOfExperince,79.58697
14674,YearsOfExperince,81.52341
8080,DegreeBranch,85.37083
11286,DegreeBranch,88.03141
4211,DegreeBranch,77.19853
13305,Gender,78.40776
17286,,57.299194
16177,DegreeBranch,92.538574
14135,Gender,80.03228
8449,,54.095963
16096,HighestDegree,82.51294
20652,DegreeBranch,81.648544
8672,,82.58012
15953,,55.52786
11945,,80.019295
8817,DegreeBranch,78.417755
21171,,49.125275
13106,Gender,77.44035
23844,Gender,82.36227
16371,EmpScore,77.76738
19155,,51.75039
21322,DegreeBranch,91.622826
18510,Gender,77.478905
23152,Gender,77.69199
20795,,52.15124
16011,,61.28673
2404,DegreeBranch,80.06727
20569,DegreeBranch,91.59056
20706,,76.97534
8044,Gender,78.71961
9762,DegreeBranch,91.587425
15041,Gender,77.355
11197,,54.613052
18353,Gender,79.660904
7781,,59.906075
21807,,56.33691
15326,,54.75038
9620,,54.16985
7283,YearsOfExperince,83.80185
20353,CurrentCompanyType,72.249954
19206,Gender,76.05513
17854,Gender,80.89774
8698,,62.33548
9817,HighestDegree,58.08536
14113,EmpScore,92.793144
15756,,87.70529
2385,DegreeBranch,88.02127
10221,DegreeBranch,79.998
17983,Gender,79.32203
9093,Gender,80.7912
21449,,57.97138
19288,EmpScore,82.34464
24346,YearsOfExperince,77.68107
21233,DegreeBranch,85.046974
16970,YearsOfExperince,82.79566
8796,YearsOfExperince,82.33214
14553,YearsOfExperince,77.79232
23016,Gender,79.32991
4292,Gender,82.79194
18439,EmpScore,76.22674
14032,YearsOfExperince,79.28365
18410,,47.51745
23375,EmpScore,83.29186
19649,YearsOfExperince,84.335526
20084,,80.59797
19086,DegreeBranch,82.148155
11272,DegreeBranch,90.41561
23247,DegreeBranch,79.24869
3778,DegreeBranch,81.27951
13785,,50.784298
2959,DegreeBranch,75.968704
7531,YearsOfExperince,75.451805
20639,DegreeBranch,79.98589
6622,,66.039154
2365,DegreeBranch,83.953514
22393,YearsOfExperince,80.67794
17727,DegreeBranch,76.59062
9294,DegreeBranch,78.2765
23226,Gender,77.49908
22419,Gender,76.76213
5859,DegreeBranch,81.1028
9045,,51.0079
3994,DegreeBranch,87.69298
11816,YearsOfExperince,59.244762
10462,CurrentCompanyType,76.58266
13052,,51.627735
15741,CurrentCompanyType,84.07811
12049,,58.07176
4455,,55.87805
16464,,53.771202
6877,YearsOfExperince,90.686386
21510,Gender,78.255325
23075,,79.485435
13674,CurrentCompanyType,94.20819
5479,,56.746517
3966,YearsOfExperince,85.39043
5641,CurrentCompanyType,47.287117
7699,HighestDegree,76.93375
7374,YearsOfExperince,77.457924
13133,DegreeBranch,90.30923
11531,,56.814465
10880,Gender,73.303604
17500,,80.75997
16829,Gender,82.35214
15002,DegreeBranch,83.26277
15054,EmpScore,89.936134
11553,DegreeBranch,76.75643
17470,DegreeBranch,82.97024
8429,HighestDegree,78.95669
15320,Gender,74.182594
5392,DegreeBranch,89.46718
9009,Gender,80.051674
20589,DegreeBranch,79.82057
5409,,52.40218
3802,DegreeBranch,82.17629
8998,EmpScore,78.63811
14306,Gender,77.864716
15197,EmpScore,84.53735
8006,Gender,78.81426
11274,,80.32677
9996,,81.00756
17252,,61.18207
22390,DegreeBranch,69.71785
14823,,52.998783
13517,Gender,84.18816
13993,Gender,83.48618
8139,DegreeBranch,78.42324
2475,,77.92147
10091,YearsOfExperince,79.94899
20029,YearsOfExperince,80.449646
19026,DegreeBranch,77.36539
11986,,51.87531
9136,,54.964375
15960,EmpScore,83.665535
13003,,57.317863
6477,DegreeBranch,80.2079
10887,,53.91022
13068,HighestDegree,79.21474
7527,Gender,81.68356
19880,,78.67814
23023,HighestDegree,92.59542
8972,DegreeBranch,86.72192
8592,DegreeBranch,75.87953
11790,,53.07887
24007,,80.708565
20576,YearsOfExperince,83.13318
18008,,84.55124
16380,,51.101124
15142,CurrentCompanyType,51.79797
19279,DegreeBranch,93.699585
6553,,55.10129
9971,Gender,76.26674
9281,,57.245888
14840,DegreeBranch,79.78269
11489,YearsOfExperince,87.97657
10435,,54.362522
19532,DegreeBranch,91.10006
7080,DegreeBranch,85.37856
14158,HighestDegree,92.9452
20651,,83.67768
10471,Gender,78.26235
13069,,61.459644
13005,Gender,75.422134
13074,DegreeBranch,87.72843
7810,,86.182106
6379,,48.703476
18331,,59.231266
6233,,55.552803
13057,Gender,72.399826
21986,YearsOfExperince,85.82161
7681,CurrentCompanyType,55.24867
21851,HighestDegree,81.02383
11567,,54.087524
18887,HighestDegree,83.753365
14257,,59.062584
7728,DegreeBranch,93.113525
12298,Gender,76.574646
4023,DegreeBranch,78.34781
23086,DegreeBranch,92.63658
9688,DegreeBranch,77.9211
16395,Gender,83.97542
12331,,76.0737
22752,Gender,82.64021
4407,YearsOfExperince,74.5243
16142,DegreeBranch,79.7449
4938,DegreeBranch,78.88046
23590,,60.307354
15522,,84.898796
10058,DegreeBranch,82.84873
6280,YearsOfExperince,76.47626
18102,DegreeBranch,90.79083
13229,YearsOfExperince,75.30625
12765,DegreeBranch,77.6553
3777,Gender,79.69433
18897,,57.769363
3947,Gender,78.68984
11604,,63.322155
11387,Gender,80.80999
17192,Gender,79.70539
2078,DegreeBranch,82.282646
24306,DegreeBranch,76.45382
20624,DegreeBranch,89.53272
4673,Gender,72.46101
19435,,53.91515
23202,,56.386806
14058,,51.089157
12207,,81.15947
18493,Gender,80.24292
22763,Gender,83.15394
3337,MartialStatus,82.67576
8511,,56.942158
7225,,50.747425
4442,YearsOfExperince,82.844536
8155,DegreeBranch,84.677864
9198,,54.476265
3614,Gender,76.83396
11156,DegreeBranch,86.081406
20430,DegreeBranch,78.61527
20979,DegreeBranch,56.059574
23129,DegreeBranch,84.96113
2419,,57.05127
4920,Gender,77.37129
22741,EmpScore,91.63098
18571,,58.124146
6414,DegreeBranch,88.581535
20520,Gender,81.63499
2337,EmpScore,92.40599
19817,Gender,78.28387
22004,Gender,83.391014
17249,YearsOfExperince,78.40187
6203,DegreeBranch,71.50212
8851,YearsOfExperince,78.330696
2927,DegreeBranch,77.81615
7251,HighestDegree,88.69165
20876,Gender,77.33753
13802,DegreeBranch,84.171875
9131,YearsOfExperince,72.73532
5404,YearsOfExperince,77.947716
16934,DegreeBranch,82.40163
21848,Gender,88.88083
3447,Gender,80.071495
5864,YearsOfExperince,81.508194
20136,DegreeBranch,82.93994
20123,DegreeBranch,81.36438
10302,DegreeBranch,79.52782
9164,DegreeBranch,84.62645
6820,DegreeBranch,83.87982
3983,Gender,74.55967
18581,Gender,77.21577
12443,,79.15087
15496,,64.11308
5728,Gender,83.36646
5513,HighestDegree,90.183
23184,,56.61722
9805,,76.82127
22460,DegreeBranch,76.61962
11544,,83.94097
10015,,56.812
14858,,54.6938
4519,DegreeBranch,81.001785
19124,Gender,84.3127
12256,YearsOfExperince,82.122635
9434,CurrentCompanyType,86.34117
13256,,51.64044
5669,HighestDegree,79.75636
5017,,56.064156
9250,,50.56856
22996,EmpScore,85.10027
4126,,54.245686
23117,DegreeBranch,81.519424
7488,EmpScore,83.000916
19261,Gender,85.47744
19688,DegreeBranch,81.17958
5603,DegreeBranch,78.652954
20627,,55.912704
8301,,54.171642
5159,,85.352585
2816,HighestDegree,73.023705
7882,DegreeBranch,76.540085
12581,,77.75065
13615,DegreeBranch,81.53115
8435,Gender,78.41934
4094,DegreeBranch,54.893536
11517,DegreeBranch,86.92323
20656,CurrentCompanyType,92.41676
11585,DegreeBranch,88.418945
4144,EmpScore,83.541756
23573,DegreeBranch,79.05914
9107,DegreeBranch,73.94358
17722,,66.80189
18114,DegreeBranch,92.593605
2767,DegreeBranch,79.90965
13823,Gender,78.96077
6647,Gender,79.53584
12882,,57.790012
2636,Gender,81.15262
3600,EmpScore,90.38725
10877,EmpScore,84.299126
7014,Gender,74.59967
23701,,49.28539
10780,DegreeBranch,86.77027
11162,DegreeBranch,78.15029
12495,YearsOfExperince,78.40059
16086,DegreeBranch,79.22836
20081,DegreeBranch,74.66343
11055,,50.624874
12072,MartialStatus,77.93662
16737,HighestDegree,80.92195
23197,,56.14861
3594,Gender,82.98146
13853,DegreeBranch,80.952576
16543,DegreeBranch,84.52741
15987,DegreeBranch,81.670654
11047,,55.54901
10615,HighestDegree,56.690342
17967,YearsOfExperince,84.6277
13769,Gender,82.055305
21397,YearsOfExperince,66.756165
19648,YearsOfExperince,81.194565
16668,DegreeBranch,82.64897
23451,YearsOfExperince,77.50455
24204,,49.419865
20482,,61.5855
14629,EmpScore,85.148445
10740,Gender,79.53517
9698,DegreeBranch,89.037
10854,YearsOfExperince,81.71307
12228,,82.37743
21678,CurrentCompanyType,88.73971
15290,Gender,84.919014
6758,,54.254498
10197,DegreeBranch,86.352264
21201,,55.018475
17248,,51.699036
8748,DegreeBranch,80.06641
14110,,50.761505
23229,Gender,79.93099
22693,EmpScore,79.81475
9263,Gender,80.69619
19077,LatestDegreeCGPA,79.70494
13197,,50.299526
5933,Gender,79.985
6939,Gender,76.92188
2832,CurrentCompanyType,90.1922
24320,Gender,80.8775
13230,CurrentCompanyType,79.33776
20869,,57.320625
13826,DegreeBranch,78.39272
21359,DegreeBranch,83.15199
3953,DegreeBranch,78.89279
16936,,81.19695
23140,Gender,75.53868
15139,DegreeBranch,88.12576
18547,YearsOfExperince,78.193794
9875,HighestDegree,78.61246
13329,YearsOfExperince,77.3828
13652,EmpScore,76.27062
6930,DegreeBranch,82.823524
18825,YearsOfExperince,76.65363
6858,Gender,81.33117
12132,,54.574814
18542,DegreeBranch,92.11994
22864,,80.07558
3755,Gender,80.50957
9313,DegreeBranch,82.934074
21545,CurrentCompanyType,50.421352
5642,Gender,82.48435
19140,HighestDegree,83.88865
21032,,83.86833
11291,,86.11592
13419,DegreeBranch,84.14234
7589,,55.91446
3913,Gender,83.81398
10661,Gender,81.61589
12689,YearsOfExperince,84.32125
8217,DegreeBranch,91.24784
19269,HighestDegree,90.46986
6002,DegreeBranch,82.56743
8645,DegreeBranch,82.577934
13335,,80.959694
10223,Gender,78.387474
19434,,54.954292
17184,Gender,74.71024
10002,DegreeBranch,76.864975
5592,EmpScore,90.64102
22805,DegreeBranch,82.09543
6253,MartialStatus,85.46721
11953,LatestDegreeCGPA,75.42444
2589,Gender,75.3085
8528,YearsOfExperince,89.8723
5286,YearsOfExperince,77.61546
14015,,57.568413
20189,,47.027626
19684,Gender,78.89387
5336,Gender,80.70615
3155,Gender,81.629585
14935,DegreeBranch,79.19549
13084,,55.755062
9060,DegreeBranch,89.91707
11238,,76.93003
5468,Gender,78.913734
16103,DegreeBranch,88.790634
21303,,51.71116
4445,EmpScore,76.44035
14555,,54.86362
14366,CurrentCompanyType,53.864513
11298,,54.49084
5388,CurrentCompanyType,61.693974
24101,,49.014347
16038,YearsOfExperince,82.23465
10682,,53.191986
22498,YearsOfExperince,79.68877
19039,EmpScore,86.774124
18179,,51.720222
13967,,53.72125
8458,,55.61537
6604,YearsOfExperince,80.282166
5401,DegreeBranch,81.83027
21036,Gender,82.477936
14213,Gender,78.3862
19267,Gender,77.72568
20922,YearsOfExperince,79.59221
15349,Gender,76.75365
19832,DegreeBranch,85.99827
14405,,56.78087
17919,YearsOfExperince,77.963806
20204,,55.634716
11410,,50.973534
22467,DegreeBranch,94.72433
21719,YearsOfExperince,82.994385
15677,YearsOfExperince,79.21798
14829,DegreeBranch,80.51589
23558,HighestDegree,84.19929
14029,Gender,84.998
23793,DegreeBranch,88.176186
9019,Gender,82.52881
18502,,51.479874
17132,DegreeBranch,81.6437
7990,DegreeBranch,78.10207
7027,DegreeBranch,88.9116
7383,YearsOfExperince,82.53254
7111,,52.52637
5740,Gender,82.310455
8142,DegreeBranch,83.01774
8252,Gender,79.9857
12176,,85.79768
11331,Gender,75.87732
15585,EmpScore,78.94446
8981,Gender,77.37093
8637,DegreeBranch,75.421196
8985,Gender,88.47429
17043,DegreeBranch,84.24697
7866,DegreeBranch,92.42354
4641,YearsOfExperince,93.82527
4076,,55.440834
5489,HighestDegree,90.16579
3247,DegreeBranch,92.62788
2952,CurrentCompanyType,85.93072
13585,DegreeBranch,86.977745
18103,,56.720837
3124,Gender,85.393234
7668,YearsOfExperince,76.260445
16654,Gender,81.779495
9361,Gender,78.563225
22315,,56.82046
18688,DegreeBranch,91.08695
3773,,79.79758
2072,EmpScore,84.82795
8499,,81.133896
10260,CurrentCompanyType,93.00111
6256,DegreeBranch,77.94316
20570,,60.037945
6748,,80.31583
3058,YearsOfExperince,74.65077
9355,YearsOfExperince,77.26625
19953,DegreeBranch,82.142136
23946,,57.733765
23124,HighestDegree,82.5919
22443,DegreeBranch,89.656334
15571,,42.972595
21992,YearsOfExperince,76.67102
17789,,53.788586
23233,,82.97227
14401,,55.492626
4574,EmpScore,90.1042
6773,DegreeBranch,79.447754
3507,DegreeBranch,83.9876
9920,Gender,73.339096
4471,,80.89228
21473,LatestDegreeCGPA,79.47129
7461,,50.54165
17329,HighestDegree,81.34178
22086,DegreeBranch,79.4455
18249,DegreeBranch,88.29995
7281,DegreeBranch,81.240944
4057,Gender,83.20391
11583,DegreeBranch,88.84018
9958,,51.27109
18362,YearsOfExperince,81.31141
3548,YearsOfExperince,80.92036
7424,Gender,78.20397
2954,Gender,79.91033
16845,YearsOfExperince,85.34359
